Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
4,21/05/2019,2,1,DEL ? BOM ? COK,19:45,04:25 22 May,8h 40m,0,5,-0.5693348365276212
4,6/06/2019,2,1,DEL ? BOM ? COK,16:00,04:25 07 Jun,12h 25m,0,8,-0.2756482525366404
10,12/04/2019,0,2,BLR ? DEL,11:30,14:20,2h 50m,4,8,0.6430383314543405
4,24/06/2019,0,2,BLR ? DEL,06:00,08:45,2h 45m,4,5,-0.07609921082299888
0,24/03/2019,3,0,CCU ? BLR,10:20,12:55,2h 35m,4,8,0.03015783540022548
3,18/06/2019,2,1,DEL ? COK,05:35,08:50,3h 15m,4,8,-0.36682638105975196
1,6/05/2019,2,1,DEL ? COK,09:45,09:25 07 May,23h 40m,4,8,-0.0467869222096956
1,21/03/2019,2,1,DEL ? LKO ? BOM ? COK,12:20,19:15 22 Mar,30h 55m,1,8,0.5691939120631342
6,18/05/2019,2,1,DEL ? BOM ? COK,11:30,21:00,9h 30m,0,8,-0.0008455467869222097
4,12/05/2019,3,0,CCU ? BOM ? BLR,20:00,09:20 13 May,13h 20m,0,8,-0.14346110484780158
4,01/03/2019,0,5,BLR ? BOM ? DEL,08:00,07:40 02 Mar,23h 40m,0,8,0.7333709131905298
3,27/05/2019,2,1,DEL ? LKO ? COK,21:50,03:35 28 May,5h 45m,0,8,0.4580045095828636
0,24/05/2019,3,0,CCU ? IXR ? DEL ? BLR,15:10,23:30,8h 20m,1,8,0.6131623449830891
4,24/05/2019,4,3,BOM ? HYD,02:55,04:20,1h 25m,4,5,0.7591600901916573
3,1/03/2019,1,4,MAA ? CCU,07:55,10:15,2h 20m,4,8,-0.2762119503945885
1,15/06/2019,2,1,DEL ? MAA ? COK,12:30,09:25 16 Jun,20h 55m,0,8,-0.26465614430665163
4,27/04/2019,0,2,BLR ? DEL,08:20,11:20,3h,4,5,-0.37965050732807215
4,6/06/2019,2,1,DEL ? JAI ? BOM ? COK,09:40,19:00,9h 20m,1,5,0.07313979706877113
4,6/05/2019,4,3,BOM ? HYD,07:05,08:30,1h 25m,4,8,1.2192784667418264
4,9/03/2019,2,1,DEL ? ATQ ? BOM ? COK,08:20,04:25 10 Mar,20h 5m,1,8,0.28128523111612175
1,1/04/2019,3,0,CCU ? DEL ? AMD ? BLR,07:00,05:25 02 Apr,22h 25m,1,8,0.8735907553551296
1,1/03/2019,2,1,DEL ? BLR ? COK,09:45,08:15 02 Mar,22h 30m,0,8,-0.07609921082299888
4,6/06/2019,3,0,CCU ? BOM ? BLR,08:25,18:15,9h 50m,0,8,0.8144024802705749
4,06/03/2019,0,5,BLR ? BOM ? DEL,14:05,08:15 07 Mar,18h 10m,0,5,-0.17164599774520856
8,27/03/2019,1,4,MAA ? CCU,17:45,20:05,2h 20m,4,7,-0.44813979706877116
6,6/06/2019,2,1,DEL ? BOM ? COK,07:30,19:15,11h 45m,0,8,1.8476606538895153
6,15/05/2019,2,1,DEL ? BOM ? COK,10:00,21:00,11h,0,8,-0.21984216459977451
3,21/03/2019,4,3,BOM ? HYD,09:10,10:35,1h 25m,4,8,0.6933483652762119
4,9/03/2019,2,1,DEL ? BOM ? COK,02:15,04:25 10 Mar,26h 10m,0,8,-0.5916009019165727
1,24/06/2019,2,1,DEL ? HYD ? MAA ? COK,09:45,09:25 25 Jun,23h 40m,1,8,0.39148816234498307
6,1/06/2019,2,1,DEL ? HYD ? COK,07:10,22:30,15h 20m,0,8,-0.34667418263810595
4,9/05/2019,2,1,DEL ? BOM ? COK,08:00,19:00,11h,0,8,0.0753945885005637
1,12/06/2019,0,2,BLR ? DEL,21:05,23:55,2h 50m,4,8,0.055665163472378806
3,1/06/2019,2,1,DEL ? MAA ? COK,02:00,07:25,5h 25m,0,8,0.5453776775648252
1,27/06/2019,2,1,DEL ? JAI ? BOM ? COK,12:00,07:40 28 Jun,19h 40m,1,8,-0.2881905298759865
4,24/05/2019,3,0,CCU ? BOM ? BLR,18:55,10:05 25 May,15h 10m,0,5,-0.6805242390078917
8,21/05/2019,4,3,BOM ? HYD,13:15,14:45,1h 30m,4,8,0.9422209695603156
10,24/05/2019,3,0,CCU ? DEL ? BLR,20:20,23:25 25 May,27h 5m,0,8,0.3826099210822999
4,21/03/2019,2,1,DEL ? BDQ ? BOM ? COK,10:45,18:50 22 Mar,32h 5m,1,5,0.7848083427282976
4,3/06/2019,2,1,DEL ? IDR ? BOM ? COK,05:30,19:00,13h 30m,1,8,-0.14867531003382187
4,27/03/2019,2,1,DEL ? MAA ? BOM ? COK,17:35,19:45 28 Mar,26h 10m,1,5,0.9522266065388951
1,6/06/2019,2,1,DEL ? MAA ? COK,09:45,09:25 07 Jun,23h 40m,0,8,0.18193348365276213
3,12/06/2019,2,1,DEL ? BOM ? COK,18:35,01:30 13 Jun,6h 55m,0,8,-0.4660372040586246
4,6/06/2019,0,2,BLR ? DEL,19:50,22:50,3h,4,8,0.0753945885005637
8,18/05/2019,3,0,CCU ? BLR,17:10,19:40,2h 30m,4,8,-0.5952649379932357
6,3/06/2019,2,1,DEL ? HYD ? COK,07:05,22:30,15h 25m,0,8,0.7349210822998873
10,12/06/2019,0,2,BLR ? DEL,17:00,19:35,2h 35m,4,8,0.2663472378804961
8,1/04/2019,0,2,BLR ? DEL,09:30,12:20,2h 50m,4,8,0.5512965050732808
6,3/06/2019,2,1,DEL ? BOM ? COK,19:00,01:30 04 Jun,6h 30m,0,8,0.903184892897407
4,6/05/2019,3,0,CCU ? DEL ? BLR,20:25,22:05 07 May,25h 40m,0,5,0.18193348365276213
8,1/05/2019,0,2,BLR ? DEL,09:30,12:20,2h 50m,4,8,1.5942784667418264
8,6/04/2019,3,0,CCU ? BLR,06:55,09:30,2h 35m,4,7,0.258032694475761
6,27/03/2019,2,1,DEL ? BOM ? COK,10:45,19:15,8h 30m,0,8,0.7848083427282976
1,15/06/2019,2,1,DEL ? BOM ? COK,07:00,19:15,12h 15m,0,8,2.4423618940248026
6,9/05/2019,2,1,DEL ? BOM ? COK,11:40,19:15,7h 35m,0,8,0.2663472378804961
6,12/06/2019,2,1,DEL ? BOM ? COK,08:30,19:00,10h 30m,0,8,-0.6805242390078917
3,24/06/2019,3,0,CCU ? BLR,15:15,17:45,2h 30m,4,8,-0.6385287485907554
6,15/06/2019,2,1,DEL ? BOM ? COK,11:30,21:00,9h 30m,0,8,1.012119503945885
3,6/03/2019,2,1,DEL ? BOM ? COK,04:45,13:20,8h 35m,0,8,0.3483652762119504
3,6/06/2019,2,1,DEL ? BOM ? COK,09:15,01:30 07 Jun,16h 15m,0,8,0.608793686583991
3,12/06/2019,2,1,DEL ? COK,14:25,17:40,3h 15m,4,8,-0.7274520856820744
8,15/04/2019,2,1,DEL ? MAA ? COK,06:05,11:20,5h 15m,0,8,0.17319616685456596
3,21/05/2019,0,2,BLR ? DEL,10:10,13:00,2h 50m,4,8,0.7053269447576099
4,12/05/2019,3,0,CCU ? BOM ? BLR,20:00,12:00 13 May,16h,0,5,0.38923337091319055
3,15/06/2019,2,1,DEL ? BOM ? COK,18:35,01:30 16 Jun,6h 55m,0,8,-0.044673055242390076
3,27/04/2019,3,0,CCU ? BLR,11:30,14:05,2h 35m,4,8,0.5453776775648252
10,03/03/2019,0,5,BLR ? DEL,16:00,18:35,2h 35m,4,8,0.007468996617812852
6,1/06/2019,2,1,DEL ? HYD ? COK,13:15,22:30,9h 15m,0,8,-0.7918545659526494
4,1/05/2019,3,0,CCU ? DEL ? BLR,17:00,19:10 02 May,26h 10m,0,8,-0.7132187147688839
0,12/05/2019,3,0,CCU ? DEL ? BLR,22:40,10:40 13 May,12h,0,8,-0.5842728297632469
0,03/03/2019,0,5,BLR ? DEL,23:25,02:10 07 Mar,2h 45m,4,8,2.6096392333709133
6,18/05/2019,2,1,DEL ? BOM ? COK,09:00,21:00,12h,0,8,0.5851183765501691
10,18/05/2019,3,0,CCU ? DEL ? BLR,17:00,20:20 19 May,27h 20m,0,8,-0.6376832018038332
10,6/03/2019,4,3,BOM ? DEL ? HYD,10:25,22:55,12h 30m,0,8,0.6072435174746336
4,15/06/2019,2,1,DEL ? BOM ? COK,19:15,04:25 16 Jun,9h 10m,0,5,0.7764937993235626
4,21/05/2019,3,0,CCU ? BOM ? BLR,08:25,20:45,12h 20m,0,8,0.9522266065388951
4,12/05/2019,4,3,BOM ? HYD,10:20,11:50,1h 30m,4,8,0.3483652762119504
8,15/05/2019,3,0,CCU ? IXB ? BLR,15:55,21:25,5h 30m,0,8,0.5883596392333709
4,27/06/2019,2,1,DEL ? BOM ? COK,15:00,19:00 28 Jun,28h,0,5,0.8182074408117249
4,18/05/2019,0,2,BLR ? DEL,19:50,22:50,3h,4,5,0.9158680947012401
3,3/05/2019,4,3,BOM ? HYD,06:25,07:55,1h 30m,4,8,0.28128523111612175
0,15/06/2019,0,2,BLR ? DEL,11:10,13:55,2h 45m,4,8,0.9450394588500564
1,27/05/2019,2,1,DEL ? BLR ? COK,17:40,23:00,5h 20m,0,8,-0.5028184892897407
1,15/05/2019,2,1,DEL ? BLR ? COK,20:30,23:00 16 May,26h 30m,0,8,-0.6340191657271702
4,1/06/2019,2,1,DEL ? JAI ? BOM ? COK,09:40,12:35 02 Jun,26h 55m,1,8,-0.6385287485907554
4,6/05/2019,3,0,CCU ? BOM ? BLR,21:10,08:15 07 May,11h 5m,0,8,-0.41079481397970685
0,15/05/2019,3,0,CCU ? BLR,22:50,01:20 16 May,2h 30m,4,8,0.903184892897407
4,15/03/2019,4,3,BOM ? HYD,02:55,04:25,1h 30m,4,5,1.0417136414881623
4,9/05/2019,2,1,DEL ? BOM ? COK,20:55,04:25 10 May,7h 30m,0,5,-0.5219842164599775
1,12/03/2019,0,5,BLR ? BOM ? IXC ? DEL,08:50,13:55 13 Mar,29h 5m,1,8,0.16798196166854565
4,12/06/2019,3,0,CCU ? BOM ? BLR,16:30,10:05 13 Jun,17h 35m,0,5,-0.16643179255918827
4,6/06/2019,3,0,CCU ? BOM ? BLR,18:55,19:50 07 Jun,24h 55m,0,8,1.0417136414881623
4,9/06/2019,0,2,BLR ? DEL,08:20,11:20,3h,4,8,0.8478015783540023
3,6/06/2019,3,0,CCU ? BLR,21:25,00:05 07 Jun,2h 40m,4,8,-0.25817361894024804
1,09/03/2019,0,5,BLR ? HYD ? DEL,06:50,12:15,5h 25m,0,8,-0.6689684329199549
4,18/05/2019,3,0,CCU ? BOM ? BLR,08:25,08:15 19 May,23h 50m,0,5,-0.014937993235625705
1,9/06/2019,3,0,CCU ? IXR ? DEL ? BLR,05:50,12:30 10 Jun,30h 40m,1,8,0.3624577226606539
2,12/05/2019,0,2,BLR ? DEL,20:55,23:40,2h 45m,4,8,-0.46490980834272827
4,12/03/2019,0,5,BLR ? BOM ? DEL,22:55,10:45 13 Mar,11h 50m,0,5,0.10738444193912063
3,12/04/2019,3,0,CCU ? BLR,22:15,00:50 13 Apr,2h 35m,4,8,-0.04044532130777903
4,9/06/2019,2,1,DEL ? BOM ? COK,08:00,04:25 10 Jun,20h 25m,0,5,1.9585682074408117
4,15/06/2019,2,1,DEL ? IDR ? BOM ? COK,09:35,12:35 16 Jun,27h,1,8,0.20631341600901917
10,3/06/2019,0,2,BLR ? DEL,07:00,09:40,2h 40m,4,8,0.9158680947012401
8,24/05/2019,4,3,BOM ? HYD,22:45,00:15 25 May,1h 30m,4,7,2.1358511837655016
3,1/06/2019,4,3,BOM ? HYD,06:25,07:55,1h 30m,4,8,-0.050169109357384445
1,12/04/2019,3,0,CCU ? BLR,14:15,16:45,2h 30m,4,8,0.5512965050732808
3,18/05/2019,3,0,CCU ? BLR,20:20,22:55,2h 35m,4,8,-0.1926437429537768
3,03/03/2019,0,5,BLR ? DEL,13:00,15:50,2h 50m,4,8,-0.5028184892897407
3,3/05/2019,1,4,MAA ? CCU,07:55,10:15,2h 20m,4,8,-0.217728297632469
1,15/04/2019,0,2,BLR ? DEL,10:00,12:45,2h 45m,4,8,-0.7429537767756482
3,18/06/2019,1,4,MAA ? CCU,05:15,07:40,2h 25m,4,8,-0.7910090191657272
4,15/03/2019,0,5,BLR ? BOM ? DEL,05:45,11:25,5h 40m,0,5,0.6616403607666291
4,6/06/2019,3,0,CCU ? BOM ? BLR,18:55,22:35 07 Jun,27h 40m,0,5,-0.6304960541149943
3,3/06/2019,1,4,MAA ? CCU,22:05,00:25 04 Jun,2h 20m,4,8,0.28128523111612175
3,6/04/2019,2,1,DEL ? BOM ? COK,16:00,21:00,5h,0,8,-0.5776493799323562
8,24/06/2019,3,0,CCU ? BLR,06:55,09:30,2h 35m,4,7,-0.7132187147688839
6,3/06/2019,2,1,DEL ? BOM ? COK,07:30,19:00,11h 30m,0,8,0.9532130777903044
4,27/03/2019,2,1,DEL ? BOM ? COK,17:30,19:45 28 Mar,26h 15m,0,5,-0.2495772266065389
4,9/06/2019,3,0,CCU ? DEL ? BLR,17:00,09:45 10 Jun,16h 45m,0,8,0.011273957158962795
4,3/06/2019,2,1,DEL ? BDQ ? BOM ? COK,18:25,12:35 04 Jun,18h 10m,1,8,0.13275084554678693
3,24/06/2019,4,3,BOM ? HYD,01:40,03:10,1h 30m,4,8,-0.2798759864712514
1,18/05/2019,3,0,CCU ? DEL ? BLR,07:00,20:25,13h 25m,0,8,0.7053269447576099
0,1/05/2019,3,0,CCU ? DEL ? BLR,22:40,10:40 02 May,12h,0,8,-0.37965050732807215
10,12/06/2019,1,4,MAA ? CCU,07:05,09:20,2h 15m,4,8,-0.548055242390079
6,3/06/2019,2,1,DEL ? BOM ? COK,03:50,19:00,15h 10m,0,8,0.6378241262683202
4,27/05/2019,2,1,DEL ? BOM ? COK,13:00,19:00,6h,0,5,-0.1020293122886133
4,9/06/2019,2,1,DEL ? BOM ? COK,19:45,19:00 10 Jun,23h 15m,0,8,0.8735907553551296
8,24/05/2019,3,0,CCU ? KNU ? BLR,11:35,18:50,7h 15m,0,8,-0.6092164599774521
6,27/05/2019,2,1,DEL ? BOM ? COK,14:00,01:30 28 May,11h 30m,0,5,0.47294250281848926
6,27/06/2019,2,1,DEL ? BOM ? COK,06:40,19:15,12h 35m,0,8,-0.6340191657271702
6,6/06/2019,2,1,DEL ? BOM ? COK,09:00,19:00,10h,0,8,-0.12570462232243518
3,3/05/2019,0,2,BLR ? DEL,21:15,00:15 04 May,3h,4,8,0.023816234498308907
4,6/05/2019,2,1,DEL ? AMD ? BOM ? COK,19:10,19:00 07 May,23h 50m,1,8,3.3051014656144306
10,9/04/2019,0,2,BLR ? DEL,07:00,09:40,2h 40m,4,8,-0.6729143179255919
4,27/06/2019,2,1,DEL ? LKO ? BOM ? COK,09:25,04:25 28 Jun,19h,1,8,0.7673337091319054
4,21/03/2019,4,3,BOM ? HYD,19:35,21:05,1h 30m,4,8,0.8735907553551296
10,27/04/2019,0,2,BLR ? DEL,11:30,14:20,2h 50m,4,8,-0.2140642615558061
10,27/06/2019,0,2,BLR ? DEL,21:00,23:50,2h 50m,4,8,1.1741826381059752
3,27/03/2019,2,1,DEL ? HYD ? MAA ? COK,06:40,21:20,14h 40m,1,8,-0.6762965050732808
3,24/03/2019,0,5,BLR ? DEL,01:30,04:15,2h 45m,4,8,0.137119503945885
1,6/06/2019,4,3,BOM ? HYD,13:55,15:25,1h 30m,4,8,0.6541713641488163
1,1/04/2019,3,0,CCU ? BBI ? BOM ? BLR,12:00,18:30 02 Apr,30h 30m,1,8,0.7645152198421646
4,6/06/2019,2,1,DEL ? BOM ? COK,13:00,19:00,6h,0,5,0.5617249154453213
1,01/03/2019,0,5,BLR ? CCU ? BBI ? HYD ? VGA ? DEL,05:50,11:20 02 Mar,29h 30m,3,4,0.8052423900789177
3,3/04/2019,3,0,CCU ? BLR,15:15,17:45,2h 30m,4,8,-0.6729143179255919
6,21/05/2019,2,1,DEL ? BOM ? COK,10:20,01:30 22 May,15h 10m,0,8,0.7552142051860203
1,18/05/2019,3,0,CCU ? JAI ? BOM ? BLR,08:20,11:10 19 May,26h 50m,1,8,0.6378241262683202
4,1/05/2019,3,0,CCU ? DEL ? BLR,17:00,21:05 02 May,28h 5m,0,8,0.8937429537767756
1,21/05/2019,3,0,CCU ? JAI ? BOM ? BLR,08:20,18:30,10h 10m,1,8,-0.41840473506200676
4,9/05/2019,2,1,DEL ? BOM ? COK,11:30,19:00,7h 30m,0,5,-0.36682638105975196
8,21/05/2019,3,0,CCU ? PNQ ? BLR,08:35,17:15,8h 40m,0,8,-0.3878241262683202
4,6/03/2019,2,1,DEL ? UDR ? BOM ? COK,17:55,04:25 08 Mar,34h 30m,1,8,-0.47519729425028184
3,24/05/2019,0,2,BLR ? DEL,18:25,21:20,2h 55m,4,8,-0.12570462232243518
1,3/03/2019,2,1,DEL ? BLR ? COK,09:45,23:00,13h 15m,0,8,0.3284949267192785
3,12/06/2019,4,3,BOM ? HYD,20:05,21:40,1h 35m,4,8,0.7546505073280722
3,09/03/2019,0,5,BLR ? DEL,00:40,03:25,2h 45m,4,8,0.8478015783540023
3,21/03/2019,3,0,CCU ? BLR,17:15,19:55,2h 40m,4,8,0.6568489289740699
3,12/03/2019,3,0,CCU ? BLR,15:10,17:45,2h 35m,4,8,1.9585682074408117
1,21/03/2019,0,5,BLR ? HYD ? VGA ? DEL,08:15,11:20 19 Mar,27h 5m,1,8,-0.22590191657271702
4,3/06/2019,2,1,DEL ? BOM ? COK,16:00,12:35 04 Jun,20h 35m,0,5,-0.44813979706877116
4,24/05/2019,0,2,BLR ? DEL,08:20,11:20,3h,4,5,-0.475901916572717
3,27/06/2019,2,1,DEL ? COK,14:25,17:40,3h 15m,4,8,0.029312288613303268
8,9/06/2019,2,1,DEL ? PNQ ? COK,08:45,13:15,4h 30m,0,8,-0.12570462232243518
4,1/06/2019,0,2,BLR ? DEL,18:55,22:00,3h 5m,4,5,-0.44729425028184894
4,3/06/2019,2,1,DEL ? BOM ? COK,08:00,19:00,11h,0,5,0.28128523111612175
1,24/05/2019,3,0,CCU ? IXR ? DEL ? BLR,05:50,08:55 25 May,27h 5m,1,8,-0.0467869222096956
4,1/06/2019,2,1,DEL ? BOM ? COK,21:50,04:25 02 Jun,6h 35m,0,8,1.4849210822998873
4,21/03/2019,2,1,DEL ? BOM ? COK,02:15,04:25 22 Mar,26h 10m,0,5,0.6309188275084555
1,15/05/2019,3,0,CCU ? DEL ? BLR,20:30,20:25 16 May,23h 55m,0,8,2.032976324689966
0,27/03/2019,3,0,CCU ? BLR,22:50,01:20 28 Mar,2h 30m,4,8,0.8735907553551296
6,15/05/2019,2,1,DEL ? BOM ? COK,19:00,01:30 16 May,6h 30m,0,8,0.7229425028184893
3,9/05/2019,3,0,CCU ? BLR,15:30,18:05,2h 35m,4,8,-0.7102593010146562
3,9/05/2019,3,0,CCU ? BBI ? BLR,07:10,12:40,5h 30m,0,8,-0.14346110484780158
6,6/03/2019,2,1,DEL ? BOM ? COK,06:40,18:50,12h 10m,0,8,-0.04213641488162345
1,6/06/2019,3,0,CCU ? BOM ? BLR,16:50,11:10 07 Jun,18h 20m,0,8,-0.6092164599774521
1,15/06/2019,0,2,BLR ? DEL,17:00,19:45,2h 45m,4,8,0.9381341600901917
4,6/05/2019,3,0,CCU ? DEL ? BLR,09:35,21:05,11h 30m,0,8,0.36682638105975196
1,12/06/2019,2,1,DEL ? GOI ? BOM ? COK,10:55,19:15,8h 20m,1,8,-0.18799323562570464
3,01/03/2019,0,5,BLR ? HYD ? DEL,05:15,10:00,4h 45m,0,6,1.012119503945885
4,6/06/2019,2,1,DEL ? BOM ? COK,15:00,19:00 07 Jun,28h,0,5,-0.44306651634723787
3,3/05/2019,1,4,MAA ? CCU,22:05,00:25 04 May,2h 20m,4,8,-0.3855693348365276
4,9/06/2019,0,2,BLR ? DEL,17:45,20:45,3h,4,8,0.18052423900789177
1,12/03/2019,4,3,BOM ? AMD ? ISK ? HYD,05:30,14:50,9h 20m,1,8,0.03015783540022548
4,12/06/2019,3,0,CCU ? BOM ? BLR,06:30,04:40 13 Jun,22h 10m,0,5,-0.8955749718151071
0,3/06/2019,0,2,BLR ? DEL,11:10,13:55,2h 45m,4,8,0.137119503945885
4,18/05/2019,2,1,DEL ? ATQ ? BOM ? COK,20:00,04:25 19 May,8h 25m,1,8,0.12655016910935737
1,12/05/2019,3,0,CCU ? DEL ? COK ? BLR,10:00,01:20 13 May,15h 20m,1,8,0.6933483652762119
4,12/06/2019,0,2,BLR ? DEL,06:00,08:45,2h 45m,4,5,-0.03861330326944758
4,6/03/2019,2,1,DEL ? BOM ? COK,23:05,04:25 07 Mar,5h 20m,0,8,-0.05918827508455468
1,3/04/2019,3,0,CCU ? BBI ? HYD ? BLR,09:10,04:40 04 Apr,19h 30m,1,8,-0.35076099210823
4,3/06/2019,0,2,BLR ? DEL,19:50,22:50,3h,4,8,-0.050169109357384445
1,12/06/2019,3,0,CCU ? BLR,20:45,23:20,2h 35m,4,8,-0.5916009019165727
6,27/03/2019,2,1,DEL ? BOM ? COK,07:30,21:00,13h 30m,0,8,0.3275084554678692
1,18/05/2019,2,1,DEL ? HYD ? BOM ? COK,17:15,19:15 19 May,26h,1,8,-0.4923900789177001
3,24/03/2019,3,0,CCU ? BLR,09:35,12:20,2h 45m,4,8,-0.6202085682074409
0,21/05/2019,3,0,CCU ? BLR,22:50,01:20 22 May,2h 30m,4,8,-0.16544532130777903
4,01/03/2019,0,5,BLR ? BOM ? DEL,22:50,23:00 02 Mar,24h 10m,0,8,0.13275084554678693
1,6/06/2019,3,0,CCU ? BOM ? COK ? BLR,09:25,01:20 07 Jun,15h 55m,1,8,-0.556510710259301
0,24/04/2019,2,1,DEL ? BLR ? COK,16:45,22:25,5h 40m,0,8,-0.6385287485907554
4,9/06/2019,3,0,CCU ? BOM ? BLR,21:10,23:35 10 Jun,26h 25m,0,5,-0.17164599774520856
10,24/05/2019,1,4,MAA ? CCU,17:45,20:05,2h 20m,4,8,0.2194193912063134
4,9/05/2019,3,0,CCU ? BOM ? BLR,06:30,16:20,9h 50m,0,8,-0.014937993235625705
3,27/03/2019,2,1,DEL ? HYD ? COK,14:20,22:20,8h,0,8,0.35301578354002255
4,27/06/2019,2,1,DEL ? AMD ? BOM ? COK,13:25,19:00 28 Jun,29h 35m,1,8,-0.5028184892897407
4,3/03/2019,2,1,DEL ? IDR ? BOM ? COK,05:25,18:50 04 Mar,37h 25m,1,8,0.7349210822998873
6,15/06/2019,2,1,DEL ? HYD ? COK,14:55,22:30,7h 35m,0,5,0.7383032694475761
7,21/03/2019,2,1,DEL ? BOM ? COK,19:00,01:35 22 Mar,6h 35m,0,8,-0.24577226606538896
1,1/06/2019,2,1,DEL ? BLR ? COK,13:30,23:00,9h 30m,0,8,-0.39050169109357385
4,6/05/2019,3,0,CCU ? BOM ? BLR,06:30,20:45,14h 15m,0,5,-0.3930383314543405
3,27/04/2019,2,1,DEL ? HYD ? COK,05:05,12:10,7h 5m,0,8,-0.6241544532130778
7,21/03/2019,2,1,DEL ? BOM ? COK,07:30,15:30,8h,0,8,-0.5066234498308907
4,1/04/2019,4,3,BOM ? HYD,19:35,21:05,1h 30m,4,8,0.18193348365276213
4,27/05/2019,4,3,BOM ? HYD,02:55,04:20,1h 25m,4,8,0.28128523111612175
1,6/06/2019,2,1,DEL ? BLR ? COK,09:45,23:00,13h 15m,0,8,-0.35076099210823
4,27/06/2019,4,3,BOM ? HYD,02:55,04:20,1h 25m,4,5,-0.5028184892897407
1,15/05/2019,0,2,BLR ? DEL,06:10,08:55,2h 45m,4,8,0.7061724915445321
4,06/03/2019,0,5,BLR ? BOM ? DEL,14:05,08:15 07 Mar,18h 10m,0,8,0.17953776775648253
4,6/05/2019,3,0,CCU ? DEL ? BLR,20:25,22:05 07 May,25h 40m,0,8,0.4361612175873732
2,3/06/2019,2,1,DEL ? BOM ? COK,14:25,19:35,5h 10m,0,8,-0.44813979706877116
8,1/05/2019,3,0,CCU ? MAA ? BLR,15:05,20:20,5h 15m,0,8,0.7051860202931229
3,3/06/2019,0,2,BLR ? DEL,18:25,21:20,2h 55m,4,8,-0.2670518602029312
1,21/05/2019,3,0,CCU ? MAA ? BLR,14:35,14:35 22 May,24h,0,8,0.7546505073280722
4,06/03/2019,0,5,BLR ? BOM ? DEL,05:45,12:25,6h 40m,0,8,0.16671364148816234
4,9/03/2019,2,1,DEL ? BDQ ? BOM ? COK,10:45,04:25 10 Mar,17h 40m,1,5,0.6266910935738444
10,1/04/2019,3,0,CCU ? DEL ? BLR,20:20,22:55 02 Apr,26h 35m,0,8,0.5669391206313416
3,3/05/2019,3,0,CCU ? BLR,04:40,07:15,2h 35m,4,8,0.2663472378804961
4,15/06/2019,2,1,DEL ? JAI ? BOM ? COK,19:30,12:35 16 Jun,17h 5m,1,5,0.903184892897407
3,3/03/2019,2,1,DEL ? COK,21:05,00:20 04 Mar,3h 15m,4,8,-0.37965050732807215
3,21/04/2019,2,1,DEL ? COK,05:35,08:50,3h 15m,4,8,-0.08004509582863585
3,24/04/2019,3,0,CCU ? BLR,11:30,14:05,2h 35m,4,8,0.2663472378804961
4,15/05/2019,3,0,CCU ? BOM ? BLR,20:00,08:15 16 May,12h 15m,0,8,-0.44729425028184894
0,9/05/2019,3,0,CCU ? BBI ? BLR,19:55,23:30,3h 35m,0,8,-0.6092164599774521
1,09/03/2019,0,5,BLR ? CCU ? DEL,11:05,22:45,11h 40m,0,8,-0.7030721533258174
4,9/05/2019,3,0,CCU ? BOM ? BLR,16:30,23:35,7h 5m,0,8,-0.16882750845546787
3,3/04/2019,4,3,BOM ? HYD,19:05,20:35,1h 30m,4,8,0.0753945885005637
1,12/03/2019,0,5,BLR ? HYD ? VGA ? DEL,06:50,22:55,16h 5m,1,8,0.6541713641488163
4,18/05/2019,3,0,CCU ? BOM ? BLR,18:55,08:15 19 May,13h 20m,0,5,0.7344983089064262
4,3/04/2019,4,3,BOM ? HYD,02:55,04:20,1h 25m,4,5,-0.6010428410372041
4,15/03/2019,0,5,BLR ? BOM ? DEL,08:00,08:15 16 Mar,24h 15m,0,5,-0.8879650507328072
2,27/06/2019,0,2,BLR ? DEL,07:45,10:40,2h 55m,4,8,0.5638387824126269
4,9/06/2019,2,1,DEL ? BOM ? COK,17:30,12:35 10 Jun,19h 5m,0,5,0.6948985343855694
1,9/06/2019,4,3,BOM ? HYD,13:55,15:25,1h 30m,4,8,0.022125140924464486
4,9/03/2019,2,1,DEL ? BOM ? COK,02:15,04:25 10 Mar,26h 10m,0,5,0.8735907553551296
1,9/04/2019,2,1,DEL ? BLR ? COK,20:30,08:15 10 Apr,11h 45m,0,8,0.9522266065388951
4,9/05/2019,3,0,CCU ? BOM ? BLR,08:25,12:00 10 May,27h 35m,0,5,-0.050169109357384445
4,24/04/2019,0,2,BLR ? DEL,19:50,22:50,3h,4,5,-0.5028184892897407
4,27/05/2019,4,3,BOM ? HYD,02:55,04:20,1h 25m,4,5,-0.4585682074408117
10,9/05/2019,3,0,CCU ? DEL ? BLR,20:20,09:05 10 May,12h 45m,0,8,0.18193348365276213
10,1/04/2019,3,0,CCU ? DEL ? BLR,20:20,20:20 02 Apr,24h,0,8,0.6131623449830891
1,18/05/2019,3,0,CCU ? BOM ? COK ? BLR,09:25,01:20 19 May,15h 55m,1,8,-0.6979988726042841
1,9/06/2019,2,1,DEL ? CCU ? BOM ? COK,14:25,19:15 10 Jun,28h 50m,1,8,0.3826099210822999
6,18/05/2019,2,1,DEL ? BOM ? COK,07:00,21:00,14h,0,8,-0.5916009019165727
0,1/03/2019,3,0,CCU ? BLR,10:20,12:55,2h 35m,4,8,0.2663472378804961
